MatchStatID,ClubID,OpponentClubID,SeasonID,CapitainPlayerID,DateID,MatchProfileID,Venue,GoalsFor,GoalsAgainst,Result,ExpectedGoals,ExpectedGoalsAllowed,Possession,Attendance,Formation,OpponentFormation,Referee
2253,274,196,2022/23,38591,2023-03-12,775,Home,1.0,1.0,Draw,1.70000004768372,1.0,57.0,19174.0,4-3-3,4-2-3-1,Miguel Ángel Ortiz Arias
2254,185,196,2021/22,39562,2022-01-18,771,Away,0.0,4.0,Lost,0.300000011920929,2.40000009536743,40.0,38753.0,4-4-2,4-2-3-1,José Sánchez
2255,204,196,2019/20,35874,2019-10-30,760,Away,1.0,2.0,Lost,1.70000004768372,1.0,60.0,43353.0,4-2-3-1,4-2-3-1,Jesús Gil
2256,256,196,2019/20,37854,2019-10-20,795,Home,3.0,1.0,Won,1.39999997615814,1.0,51.0,28032.0,4-2-3-1,4-4-2,César Soto
2257,274,196,2023/24,35620,2024-03-10,778,Away,3.0,2.0,Won,1.39999997615814,1.0,46.0,47711.0,4-4-2,4-2-3-1,Alejandro Hernández
2258,191,196,2019/20,36156,2019-12-22,767,Away,2.0,1.0,Won,1.60000002384186,1.10000002384186,33.0,52017.0,4-4-2,4-1-4-1,Javier Estrada
2259,204,196,2021/22,35881,2022-01-02,768,Away,2.0,0.0,Won,2.59999990463257,1.39999997615814,45.0,41656.0,4-1-3-2,4-2-3-1,César Soto
2260,302,196,2019/20,38313,2020-01-23,688,Home,2.0,2.0,Draw,-1.0,-1.0,55.0,11800.0,4-1-4-1,4-3-3,Ricardo de Burgos
2261,274,196,2021/22,38591,2022-02-06,773,Away,2.0,0.0,Won,0.899999976158142,0.600000023841858,40.0,44870.0,4-4-2,4-2-3-1,Pablo González
2262,342,196,2023/24,38797,2024-02-18,775,Away,0.0,0.0,Draw,0.5,0.800000011920929,38.0,43514.0,4-2-3-1,4-2-3-1,Mateo Busquets
2263,204,196,2024/25,35881,2024-11-10,762,Away,2.0,2.0,Draw,1.20000004768372,1.60000002384186,44.0,54015.0,3-4-3,4-4-1-1,Miguel Ángel Ortiz Arias
2264,256,196,2017/18,34091,2018-03-01,776,Away,0.0,0.0,Draw,0.600000023841858,0.5,51.0,40288.0,4-3-3,3-4-1-2,José González
2265,216,196,2023/24,34671,2023-10-21,759,Home,1.0,1.0,Draw,1.5,1.10000002384186,45.0,13926.0,4-4-2,4-2-3-1,César Soto
2266,190,196,2024/25,38304,2024-11-03,761,Home,1.0,1.0,Draw,4.0,0.899999976158142,50.0,46898.0,4-2-3-1,4-4-2,Javier Alberola
2267,204,196,2018/19,35874,2018-11-04,760,Away,3.0,3.0,Draw,2.09999990463257,1.70000004768372,43.0,42130.0,4-4-2,3-4-3,Javier Estrada
2268,261,196,2023/24,36318,2024-04-28,784,Away,1.0,1.0,Draw,1.39999997615814,1.79999995231628,50.0,55770.0,4-4-2,4-2-3-1,José Sánchez
2269,217,196,2018/19,33651,2018-09-27,792,Home,0.0,1.0,Lost,0.800000011920929,1.60000002384186,36.0,11358.0,3-4-3,3-4-3,José González
2270,256,196,2021/22,37854,2021-12-12,766,Away,0.0,4.0,Lost,0.899999976158142,1.60000002384186,51.0,52158.0,4-2-3-1,4-2-3-1,José Sánchez
2271,216,196,2019/20,36507,2019-09-15,790,Away,1.0,1.0,Draw,1.5,1.10000002384186,39.0,47884.0,4-4-2,4-2-3-1,José González
2272,256,196,2021/22,37853,2022-04-15,783,Home,0.0,0.0,Draw,0.899999976158142,0.5,57.0,28893.0,4-1-2-1-2?,4-2-3-1,Isidro Díaz de Mera
2273,333,196,2022/23,36619,2023-05-28,788,Home,1.0,2.0,Lost,1.0,2.5,54.0,12833.0,4-1-4-1,4-2-3-1,Isidro Díaz de Mera
2274,323,196,2024/25,35984,2024-12-22,767,Away,1.0,1.0,Draw,0.899999976158142,2.09999990463257,45.0,53121.0,4-2-3-1,4-2-3-1,Víctor García
2275,333,196,2024/25,34050,2024-08-15,758,Away,1.0,1.0,Draw,1.60000002384186,1.39999997615814,61.0,54084.0,4-3-3,4-2-3-1,
2276,301,196,2020/21,38218,2021-02-01,771,Away,0.0,1.0,Lost,1.39999997615814,1.5,35.0,-1.0,4-1-4-1,4-2-3-1,Alberola Rojas
2277,216,196,2017/18,36507,2018-04-02,781,Home,0.0,1.0,Lost,1.70000004768372,0.800000011920929,35.0,10628.0,4-4-2,3-5-1-1,Alberto Undiano
2278,256,196,2023/24,37854,2023-12-17,766,Home,0.0,0.0,Draw,1.10000002384186,1.10000002384186,57.0,33172.0,4-3-3,4-2-3-1,Mateo Busquets
2279,216,196,2021/22,34992,2022-05-02,785,Home,0.0,0.0,Draw,0.699999988079071,0.200000002980232,36.0,9916.0,3-5-2,4-2-3-1,Adrián Cordero
2280,255,196,2019/20,39049,2019-11-02,761,Home,0.0,0.0,Draw,2.79999995231628,0.5,63.0,70375.0,4-3-3,5-3-2,José Sánchez
2281,333,196,2023/24,33574,2024-03-31,781,Home,3.0,2.0,Won,2.59999990463257,0.5,57.0,12774.0,3-4-3,4-1-4-1,Jesús Gil
2282,256,196,2018/19,37854,2019-04-04,781,Home,2.0,1.0,Won,2.5,1.29999995231628,37.0,16417.0,4-3-3,4-2-3-1,David Medié
2283,216,196,2022/23,34992,2023-01-28,768,Home,0.0,1.0,Lost,0.300000011920929,1.70000004768372,39.0,11851.0,5-3-2,4-2-3-1,Guillermo Cuadra
2284,261,196,2021/22,36318,2022-02-27,776,Home,2.0,1.0,Won,1.39999997615814,0.699999988079071,46.0,37250.0,4-3-3,4-2-3-1,Carlos del Cerro
2285,216,196,2021/22,34992,2021-09-26,793,Away,0.0,2.0,Lost,0.600000023841858,1.89999997615814,48.0,29825.0,3-5-2,4-2-3-1,Santiago Jaime
2286,256,196,2017/18,39694,2017-10-01,793,Home,4.0,4.0,Draw,1.70000004768372,2.09999990463257,56.0,19669.0,4-3-3,4-3-3,Alfonso Álvarez
2287,216,196,2023/24,34992,2024-02-04,773,Away,1.0,1.0,Draw,1.5,1.60000002384186,46.0,53336.0,4-4-2,4-2-3-1,Juan Pulido
2288,261,196,2019/20,36318,2019-11-10,762,Away,2.0,1.0,Won,0.899999976158142,1.89999997615814,46.0,52123.0,4-3-3,3-5-1-1,Alejandro Hernández
2289,216,196,2024/25,34992,2024-09-18,780,Away,1.0,2.0,Lost,0.600000023841858,2.59999990463257,35.0,48547.0,4-2-3-1,4-2-3-1,Juan Pulido
2290,323,196,2021/22,38313,2022-01-09,770,Home,1.0,1.0,Draw,1.20000004768372,1.29999995231628,58.0,8395.0,4-2-3-1,4-2-3-1,Alejandro Muníz
2291,226,196,2017/18,36462,2017-12-03,763,Home,1.0,0.0,Won,2.40000009536743,0.300000011920929,56.0,16313.0,4-2-3-1,4-1-4-1,Javier Estrada
2292,301,196,2022/23,34818,2023-01-18,687,Away,2.0,2.0,Draw,-1.0,-1.0,46.0,35817.0,4-2-3-1,4-2-3-1,Alberola Rojas
2293,217,196,2017/18,33651,2018-04-13,783,Home,0.0,1.0,Lost,0.699999988079071,1.20000004768372,44.0,11286.0,3-4-3,5-3-2,Santiago Jaime
2294,256,196,2018/19,34091,2018-12-02,763,Away,0.0,1.0,Lost,1.29999995231628,1.29999995231628,43.0,46562.0,4-4-2,3-5-1-1,Guillermo Cuadra
2295,333,196,2022/23,36619,2022-09-18,792,Away,1.0,2.0,Lost,1.29999995231628,1.60000002384186,56.0,52229.0,3-4-3,4-2-3-1,Miguel Ángel Ortiz Arias
2296,256,196,2024/25,37854,2025-02-16,774,Away,0.0,3.0,Lost,0.300000011920929,2.29999995231628,32.0,48758.0,4-4-2,4-2-3-1,Jesús Gil
2297,216,196,2019/20,36507,2020-01-26,771,Home,1.0,0.0,Won,1.39999997615814,1.29999995231628,39.0,13244.0,4-4-2,4-1-4-1,Eduardo Prieto
2298,256,196,2019/20,37854,2020-01-19,770,Away,0.0,3.0,Lost,0.300000011920929,1.79999995231628,52.0,51171.0,4-1-4-1,4-1-4-1,Adrián Cordero
2299,333,196,2023/24,33574,2023-12-21,767,Away,1.0,1.0,Draw,1.70000004768372,1.5,53.0,51394.0,4-2-3-1,4-2-3-1,Ricardo de Burgos
2300,255,196,2022/23,36713,2023-03-05,774,Away,0.0,0.0,Draw,1.5,0.5,63.0,52212.0,4-4-2,4-2-3-1,César Soto
2301,226,196,2017/18,34818,2018-04-19,784,Away,0.0,1.0,Lost,0.0,1.5,43.0,45151.0,5-4-1,3-5-1-1,José Sánchez
2302,261,196,2017/18,39038,2018-01-06,767,Home,3.0,5.0,Lost,1.79999995231628,1.5,50.0,40282.0,4-3-3,4-1-4-1,Jesús Gil
2303,216,196,2020/21,34992,2020-09-29,790,Home,3.0,0.0,Won,0.800000011920929,0.400000005960464,31.0,-1.0,4-4-2,4-2-3-1,Juan Martínez
2304,256,196,2023/24,37854,2024-05-19,788,Away,2.0,0.0,Won,0.400000005960464,1.70000004768372,33.0,58036.0,4-4-2,4-2-3-1,Juan Martínez
2305,216,196,2022/23,34992,2023-05-24,787,Away,1.0,0.0,Won,0.5,1.20000004768372,30.0,40289.0,4-4-2,4-2-3-1,Ricardo de Burgos
2306,288,196,2018/19,36496,2019-03-31,779,Home,1.0,1.0,Draw,2.20000004768372,0.600000023841858,46.0,12310.0,4-3-3,3-4-1-2,Antonio Matéu Lahoz
2307,350,196,2024/25,36858,2024-09-26,793,Home,1.0,1.0,Draw,1.0,1.89999997615814,55.0,22722.0,4-1-3-2,4-2-3-1,José Sánchez
2308,256,196,2018/19,34091,2019-01-17,687,Home,2.0,2.0,Draw,-1.0,-1.0,54.0,21090.0,4-2-3-1,3-4-3,Eduardo Prieto
2309,350,196,2023/24,36858,2024-05-16,787,Home,2.0,2.0,Draw,2.29999995231628,1.29999995231628,57.0,22606.0,4-2-3-1,4-2-3-1,Javier Villanueva
2310,256,196,2020/21,37854,2021-01-26,687,Away,1.0,3.0,Lost,-1.0,-1.0,41.0,-1.0,4-3-3,4-2-3-1,Antonio Matéu Lahoz
2311,333,196,2024/25,36029,2025-04-21,783,Home,1.0,3.0,Lost,1.10000002384186,1.70000004768372,61.0,12535.0,4-2-3-1,4-2-3-1,Alejandro Hernández
2312,256,196,2018/19,34847,2019-01-10,687,Away,0.0,0.0,Draw,-1.0,-1.0,37.0,26273.0,4-2-3-1,4-1-4-1,Santiago Jaime
2313,216,196,2017/18,36507,2017-11-03,760,Away,2.0,2.0,Draw,0.800000011920929,1.29999995231628,26.0,42323.0,4-4-2,4-1-4-1,Antonio Matéu Lahoz
2314,256,196,2020/21,37854,2021-01-23,770,Home,2.0,2.0,Draw,2.20000004768372,0.600000023841858,54.0,-1.0,4-3-3,4-4-1-1,César Soto
2315,350,196,2024/25,33672,2025-03-09,777,Away,0.0,1.0,Lost,0.600000023841858,2.29999995231628,33.0,49292.0,5-4-1,4-2-3-1,Jose Maria Sánchez
2316,256,196,2022/23,34091,2023-04-25,782,Away,0.0,0.0,Draw,0.899999976158142,1.0,42.0,42294.0,4-1-3-2,4-2-3-1,Juan Martínez
2317,216,196,2018/19,36507,2018-10-28,759,Home,2.0,0.0,Won,2.20000004768372,0.5,32.0,12086.0,4-4-2,3-5-2,Santiago Jaime
2318,256,196,2024/25,37854,2024-12-01,764,Home,2.0,0.0,Won,0.800000011920929,0.400000005960464,41.0,28119.0,4-3-3,4-2-3-1,Francisco Hernández
2319,216,196,2024/25,34992,2025-02-23,775,Home,1.0,2.0,Lost,1.20000004768372,2.0,49.0,13964.0,4-4-2,4-2-3-1,Javier Alberola
2320,323,196,2023/24,38314,2023-09-02,790,Away,0.0,1.0,Lost,1.5,1.0,45.0,50619.0,4-4-2,4-2-3-1,Alejandro Muníz
2321,217,196,2018/19,38429,2019-01-20,770,Away,2.0,3.0,Lost,0.800000011920929,1.39999997615814,41.0,47218.0,3-4-3,3-5-2,Adrián Cordero
2322,255,196,2019/20,39049,2020-03-08,777,Away,1.0,2.0,Lost,2.09999990463257,1.29999995231628,57.0,51521.0,4-1-4-1,4-4-1-1,José González
2323,217,196,2017/18,33651,2017-11-25,762,Away,2.0,2.0,Draw,1.60000002384186,1.10000002384186,48.0,45681.0,3-4-3,4-3-3,Carlos del Cerro
2324,323,196,2021/22,38313,2022-03-03,690,Away,1.0,1.0,Draw,-1.0,-1.0,40.0,50916.0,4-2-3-1,4-2-3-1,Juan Martínez
2325,216,196,2018/19,36507,2019-03-03,776,Away,2.0,1.0,Won,1.60000002384186,0.600000023841858,37.0,46657.0,4-4-2,3-4-3,Juan Martínez
2326,261,196,2023/24,36318,2023-11-12,762,Home,1.0,1.0,Draw,0.699999988079071,1.79999995231628,61.0,42222.0,4-1-4-1,4-2-3-1,Jesús Gil
2327,350,196,2023/24,36858,2023-11-26,763,Away,0.0,1.0,Lost,0.600000023841858,1.39999997615814,61.0,48132.0,4-1-4-1,4-2-3-1,Víctor García
2328,261,196,2017/18,39038,2018-05-12,788,Away,2.0,2.0,Draw,1.79999995231628,1.5,52.0,55588.0,4-2-3-1,3-1-4-2,Alfonso Álvarez
2329,216,196,2020/21,34992,2021-02-19,774,Away,0.0,1.0,Lost,0.400000005960464,2.59999990463257,37.0,-1.0,4-4-2,4-2-3-1,Javier Estrada
2330,256,196,2021/22,37854,2022-02-03,686,Home,0.0,4.0,Lost,-1.0,-1.0,56.0,29326.0,4-2-3-1,4-2-3-1,Juan Martínez
2331,190,196,2019/20,35965,2019-12-08,765,Away,2.0,3.0,Lost,1.0,2.0,51.0,46106.0,4-2-3-1,4-1-4-1,Valentín Pizarro
2332,185,196,2019/20,39562,2020-07-16,788,Away,2.0,1.0,Won,1.79999995231628,2.09999990463257,28.0,-1.0,4-4-2,4-2-3-1,David Medié
2333,191,196,2017/18,35535,2017-12-10,764,Away,1.0,0.0,Won,0.600000023841858,0.300000011920929,28.0,45517.0,4-4-2,4-2-3-1,Alejandro Hernández
2334,190,196,2020/21,38304,2021-04-21,782,Away,0.0,0.0,Draw,0.800000011920929,0.200000002980232,59.0,-1.0,4-4-2,4-2-3-1,David Medié
2335,190,196,2018/19,35937,2019-01-27,771,Home,1.0,0.0,Won,1.10000002384186,0.400000005960464,39.0,40282.0,4-2-3-1,3-1-4-2,Javier Estrada
2336,191,196,2017/18,35535,2018-04-22,785,Home,0.0,0.0,Draw,1.39999997615814,0.600000023841858,34.0,200.0,3-4-3,3-4-3,Juan Martínez
2337,185,196,2020/21,35387,2020-09-13,758,Home,0.0,1.0,Lost,1.20000004768372,0.400000005960464,43.0,-1.0,3-1-4-2,4-2-3-1,Pablo González
2338,185,196,2019/20,37330,2020-01-05,768,Home,1.0,1.0,Draw,0.300000011920929,1.89999997615814,33.0,17689.0,4-4-2,4-1-4-1,Antonio Matéu Lahoz
2339,194,196,2020/21,39033,2020-11-07,795,Home,5.0,2.0,Won,3.40000009536743,1.10000002384186,59.0,-1.0,4-4-2,4-2-3-1,Guillermo Cuadra
2340,190,196,2017/18,35937,2018-05-05,787,Home,2.0,0.0,Won,1.20000004768372,0.600000023841858,43.0,34491.0,3-4-3,5-3-2,Alberola Rojas
2341,190,196,2024/25,35965,2025-02-02,772,Away,2.0,2.0,Draw,1.39999997615814,1.10000002384186,47.0,49292.0,4-4-2,4-2-3-1,Juan Martínez
2342,191,196,2020/21,36872,2020-10-24,793,Home,2.0,0.0,Won,1.39999997615814,1.10000002384186,40.0,-1.0,4-4-2,4-2-3-1,Antonio Matéu Lahoz
2343,194,196,2018/19,37054,2019-03-17,778,Away,4.0,1.0,Won,3.0,1.20000004768372,44.0,54172.0,4-4-2,3-1-4-2,Ricardo de Burgos
2344,191,196,2023/24,36156,2023-08-20,769,Away,0.0,0.0,Draw,0.5,0.699999988079071,47.0,51782.0,5-3-2,4-2-3-1,Ricardo de Burgos
2345,191,196,2023/24,36872,2024-03-03,777,Home,2.0,1.0,Won,3.0,0.600000023841858,42.0,61901.0,3-5-2,4-2-3-1,César Soto
2346,194,196,2017/18,37054,2017-08-20,758,Home,2.0,0.0,Won,1.10000002384186,0.100000001490116,61.0,56480.0,4-4-1-1,4-1-4-1,Daniel Trujillo
2347,190,196,2022/23,38304,2023-05-04,784,Home,0.0,1.0,Lost,1.60000002384186,1.20000004768372,63.0,43116.0,4-2-3-1,4-2-3-1,Miguel Ángel Ortiz Arias
2348,190,196,2018/19,37502,2018-09-23,791,Away,2.0,2.0,Draw,0.600000023841858,1.10000002384186,30.0,51093.0,4-2-3-1,3-4-3,Javier Estrada
2349,237,315,2024/25,36448,2025-01-11,590,Home,2.0,0.0,Won,1.89999997615814,0.600000023841858,58.0,32000.0,3-4-3,3-5-2,Benjamin Brand
2350,218,315,2021/22,39734,2022-03-18,602,Away,2.0,0.0,Won,-1.0,-1.0,49.0,-1.0,3-4-3,4-3-3,Benjamin Cortus
2351,253,315,2021/22,38468,2021-10-02,614,Home,3.0,0.0,Won,3.20000004768372,1.5,59.0,25598.0,3-4-3,4-2-3-1,Robert Hartmann
2352,195,315,2022/23,39343,2023-02-11,595,Home,3.0,0.0,Won,3.70000004768372,0.300000011920929,64.0,75000.0,3-1-4-2,4-2-3-1,Matthias Jöllenbeck
2353,233,315,2021/22,37240,2022-04-10,604,Away,0.0,0.0,Draw,1.39999997615814,0.699999988079071,59.0,25000.0,4-2-3-1,4-2-3-1,Felix Zwayer
2354,218,315,2024/25,36643,2025-01-25,593,Home,3.0,0.0,Won,2.29999995231628,0.5,57.0,54042.0,4-2-3-1,3-1-4-2,Matthias Jöllenbeck
2355,253,315,2021/22,38468,2022-02-27,599,Away,1.0,0.0,Won,0.699999988079071,0.800000011920929,49.0,10000.0,3-4-1-2,4-3-3,Felix Brych
2356,192,315,2021/22,36266,2022-04-24,607,Away,2.0,0.0,Won,1.89999997615814,1.10000002384186,41.0,23500.0,3-4-3,4-3-3,Bastian Dankert
2357,237,197,2020/21,34774,2020-12-23,722,Home,2.0,2.0,Draw,-1.0,-1.0,43.0,-1.0,3-5-2,4-2-3-1,Martin Petersen
2358,221,315,2022/23,38235,2022-08-13,594,Home,3.0,2.0,Won,2.59999990463257,1.5,59.0,17005.0,3-5-2,3-4-1-2,Patrick Ittrich
2359,253,315,2023/24,36785,2023-10-07,614,Home,0.0,0.0,Draw,2.5,0.400000005960464,75.0,44269.0,4-4-2,3-5-2,Timo Gerach
2360,195,315,2022/23,37347,2022-08-21,605,Away,7.0,0.0,Won,2.90000009536743,0.699999988079071,64.0,26000.0,4-4-2,4-4-2,Daniel Siebert
2361,237,315,2022/23,38725,2022-08-06,583,Away,2.0,1.0,Won,1.39999997615814,0.899999976158142,41.0,24110.0,5-4-1,4-2-3-1,Felix Zwayer
2362,221,315,2024/25,38235,2025-03-01,599,Away,1.0,0.0,Won,0.600000023841858,0.899999976158142,42.0,24120.0,4-2-3-1,3-5-2,Florian Badstübner
2363,253,315,2022/23,38468,2022-10-01,615,Home,4.0,0.0,Won,3.90000009536743,0.100000001490116,70.0,44403.0,4-2-3-1,3-1-4-2,Florian Badstübner
2364,195,315,2023/24,36570,2023-09-23,612,Home,7.0,0.0,Won,4.80000019073486,0.100000001490116,62.0,75000.0,4-2-3-1,3-5-2,Robert Hartmann
2365,233,315,2021/22,37240,2021-11-20,586,Home,1.0,0.0,Won,1.70000004768372,0.800000011920929,55.0,22538.0,4-4-2,4-3-3,Daniel Schlager
2366,222,197,2019/20,35819,2019-10-25,551,Home,2.0,1.0,Won,-1.0,-1.0,49.0,12390.0,4-4-2?,4-2-3-1,Timo Gerach
2367,253,315,2022/23,39666,2023-03-18,600,Away,0.0,1.0,Lost,1.79999995231628,1.10000002384186,65.0,24400.0,4-2-2-2,4-3-1-2,Sascha Stegemann
2368,192,315,2024/25,36266,2024-11-30,586,Home,1.0,0.0,Won,1.89999997615814,0.300000011920929,52.0,29556.0,3-5-2,3-5-2,Tobias Reichel
2369,233,315,2024/25,37240,2025-03-28,602,Home,3.0,1.0,Won,2.0,0.5,66.0,30210.0,3-5-2,5-3-2,Sven Jablonski
2370,222,197,2020/21,35819,2021-04-03,568,Away,1.0,2.0,Lost,-1.0,-1.0,53.0,-1.0,4-3-3,4-2-3-1,Martin Petersen
2371,253,197,2020/21,37381,2021-02-03,719,Home,4.0,0.0,Won,-1.0,-1.0,56.0,-1.0,3-1-4-2,4-2-3-1,Bastian Dankert
2372,195,315,2023/24,37347,2024-02-18,597,Away,2.0,3.0,Lost,3.29999995231628,1.70000004768372,68.0,26000.0,4-2-3-1,4-3-3,Daniel Schlager
2373,233,315,2024/25,37240,2024-11-09,584,Away,1.0,1.0,Draw,1.20000004768372,0.699999988079071,70.0,26000.0,3-4-3,5-4-1,Robert Hartmann
2374,221,315,2021/22,38235,2022-04-02,603,Home,1.0,2.0,Lost,2.0,2.09999990463257,58.0,15014.0,3-4-1-2,4-2-3-1,Daniel Siebert
2375,253,315,2024/25,39666,2025-01-18,592,Away,3.0,3.0,Draw,2.20000004768372,2.70000004768372,55.0,24158.0,3-4-3,3-4-1-2,Robert Hartmann
2376,195,315,2024/25,37347,2024-10-27,615,Away,5.0,0.0,Won,2.20000004768372,0.600000023841858,72.0,26000.0,4-2-3-1,3-5-2,Florian Exner
2377,233,315,2023/24,37240,2024-05-12,609,Away,5.0,0.0,Won,4.19999980926514,0.300000011920929,67.0,26000.0,3-4-3,4-2-3-1,Benjamin Brand
2378,359,315,2024/25,37030,2025-02-09,596,Home,2.0,2.0,Draw,1.89999997615814,2.29999995231628,48.0,15034.0,3-1-4-2,4-2-3-1,Felix Zwayer
2379,253,315,2024/25,39666,2024-08-24,583,Home,1.0,0.0,Won,1.29999995231628,1.0,62.0,44611.0,4-2-2-2,4-1-2-1-2,
2380,195,315,2024/25,39343,2025-03-08,600,Home,2.0,3.0,Lost,2.40000009536743,1.10000002384186,73.0,75000.0,4-2-3-1,5-3-2,Christian Dingert
2381,237,315,2021/22,37958,2022-01-15,593,Home,1.0,0.0,Won,1.70000004768372,1.5,53.0,1000.0,3-5-2,4-3-3,Frank Willenborg
2382,221,315,2024/25,38235,2024-10-19,614,Home,3.0,1.0,Won,2.5,2.70000004768372,50.0,19281.0,3-4-1-2,4-1-4-1,Sören Storks
2383,253,315,2023/24,39666,2024-03-02,599,Away,4.0,1.0,Won,2.09999990463257,0.800000011920929,56.0,24200.0,4-2-2-2,4-2-3-1,Harm Osmers
2384,192,315,2023/24,35236,2023-09-02,605,Home,2.0,2.0,Draw,1.89999997615814,1.60000002384186,38.0,27424.0,4-2-2-2,3-5-2,Martin Petersen
2385,237,315,2023/24,38725,2024-03-16,601,Home,2.0,0.0,Won,2.5,0.699999988079071,50.0,33000.0,3-4-3,4-1-2-1-2,Matthias Jöllenbeck
2386,221,315,2023/24,38235,2024-04-26,607,Away,2.0,3.0,Lost,1.0,3.20000004768372,54.0,24300.0,3-5-2,4-2-3-1,Tobias Stieler
2387,213,315,2022/23,34536,2022-08-26,611,Home,1.0,0.0,Won,3.90000009536743,1.20000004768372,48.0,32800.0,4-2-3-1,4-2-3-1,Marco Fritz
2388,195,315,2021/22,37347,2021-09-18,612,Home,7.0,0.0,Won,5.59999990463257,0.400000005960464,69.0,25000.0,4-2-3-1,4-2-3-1,Tobias Welz
2389,237,315,2021/22,37958,2022-01-18,719,Away,1.0,3.0,Lost,-1.0,-1.0,43.0,750.0,3-5-2,4-3-3,Felix Brych
2390,221,315,2023/24,38235,2023-12-08,588,Home,3.0,1.0,Won,1.5,1.5,42.0,16023.0,4-1-2-1-2?,4-3-3,Matthias Jöllenbeck
2391,208,315,2022/23,38984,2023-03-31,601,Home,1.0,1.0,Draw,3.09999990463257,1.10000002384186,73.0,51500.0,3-4-3,4-1-2-1-2,Harm Osmers
2392,192,315,2023/24,35236,2024-02-03,595,Away,1.0,1.0,Draw,1.60000002384186,0.899999976158142,51.0,24500.0,4-1-2-1-2?,4-2-3-1,Patrick Ittrich
2393,237,315,2021/22,37958,2021-08-21,594,Away,0.0,2.0,Lost,0.899999976158142,0.800000011920929,58.0,12548.0,3-5-2,4-2-3-1,Patrick Ittrich
2394,218,315,2021/22,39734,2021-10-31,584,Home,2.0,1.0,Won,1.89999997615814,0.800000011920929,65.0,42361.0,4-2-3-1,4-3-3,Tobias Reichel
2395,208,315,2024/25,38721,2025-03-16,601,Away,3.0,1.0,Won,2.5,1.39999997615814,49.0,26000.0,4-2-3-1,4-4-2,Felix Zwayer
2396,192,315,2021/22,33834,2021-12-04,588,Home,2.0,3.0,Lost,2.90000009536743,2.09999990463257,52.0,-1.0,4-4-2,4-3-3,Deniz Aytekin
2397,237,315,2023/24,38725,2023-10-27,616,Away,2.0,2.0,Draw,0.400000005960464,1.39999997615814,50.0,26000.0,3-4-3,3-4-3,Patrick Ittrich
2398,218,315,2023/24,36643,2024-02-24,598,Home,5.0,2.0,Won,3.5,1.60000002384186,48.0,53196.0,4-3-3,4-5-1,Frank Willenborg
2399,208,315,2021/22,37296,2021-10-24,616,Away,0.0,2.0,Lost,1.60000002384186,2.09999990463257,59.0,19510.0,3-4-1-2,4-3-3,Marco Fritz
2400,192,315,2021/22,36266,2021-10-27,720,Away,2.0,2.0,Draw,-1.0,-1.0,40.0,15220.0,4-2-3-1,4-3-3,Martin Petersen
2401,237,315,2024/25,36448,2025-05-10,609,Away,4.0,1.0,Won,1.5,0.899999976158142,56.0,26000.0,3-4-3,3-1-4-2,Tobias Stieler
2402,218,315,2022/23,36436,2023-05-06,607,Home,2.0,0.0,Won,1.89999997615814,1.10000002384186,55.0,53797.0,4-2-3-1,4-3-3,Robert Schröder
2403,208,315,2024/25,36812,2024-11-02,616,Home,7.0,2.0,Won,3.5,1.79999995231628,64.0,58000.0,4-4-2,4-4-2,Daniel Schlager
2404,192,315,2022/23,36266,2023-05-13,608,Away,2.0,3.0,Lost,1.79999995231628,1.20000004768372,45.0,24453.0,3-4-3,4-3-3,Patrick Ittrich
2405,233,315,2022/23,37240,2023-01-25,591,Home,2.0,0.0,Won,1.70000004768372,0.699999988079071,56.0,25820.0,4-2-3-1,4-1-2-1-2,Timo Gerach
2406,218,315,2023/24,36643,2023-09-30,613,Away,3.0,1.0,Won,2.90000009536743,1.70000004768372,42.0,26000.0,3-5-2,3-5-2,Felix Brych
2407,207,315,2023/24,35176,2023-08-26,594,Away,1.0,1.0,Draw,1.29999995231628,1.0,64.0,26000.0,4-1-4-1,3-5-2,Robert Schröder
2408,195,315,2021/22,39343,2022-02-12,597,Away,2.0,4.0,Lost,1.89999997615814,1.39999997615814,64.0,10000.0,4-2-3-1,4-3-3,Robert Schröder
2409,233,315,2023/24,37240,2023-12-20,590,Home,4.0,0.0,Won,3.29999995231628,0.400000005960464,69.0,30210.0,3-4-1-2,4-3-3,Daniel Schlager
2410,359,315,2024/25,37030,2024-09-21,611,Away,2.0,2.0,Draw,1.89999997615814,0.800000011920929,56.0,26000.0,3-4-3,4-1-2-1-2,Martin Petersen
2411,207,315,2022/23,37633,2023-02-08,719,Away,2.0,1.0,Won,-1.0,-1.0,54.0,26000.0,4-1-4-1,4-2-3-1,Tobias Stieler
2412,192,315,2024/25,36266,2025-04-12,604,Away,2.0,1.0,Won,1.10000002384186,2.79999995231628,47.0,25048.0,3-4-3,3-5-2,Martin Petersen
2413,237,315,2022/23,39088,2023-01-28,592,Home,5.0,2.0,Won,2.09999990463257,1.5,42.0,23300.0,3-4-3,4-3-3,Patrick Ittrich
2414,221,315,2022/23,38235,2023-02-04,593,Away,2.0,5.0,Lost,0.899999976158142,2.70000004768372,54.0,23700.0,3-4-1-2,4-2-3-1,Bastian Dankert
2415,207,315,2021/22,37425,2022-04-30,608,Home,3.0,4.0,Lost,4.0,1.60000002384186,69.0,81365.0,4-2-3-1,4-3-3,Robert Hartmann
